pop_2012,chart_month,county,eligible_population_enrolled,location,month,opo,population_18_estimate,registry_enrollments,year,dummy_day,date,year_sp_2012,year_sp_2016,year_sp_2017,total_days
1339532,08 (Aug),Nassau,19.56,"(40.715749, -73.601185)",8,New York Organ Donor Network,1040548,203492,2013,01,2013-08-01,304,0,0,1795
1585873,08 (Aug),New York,28.09,"(40.726966, -74.005966)",8,New York Organ Donor Network,1231906,346017,2013,01,2013-08-01,304,0,0,1795
216469,08 (Aug),Niagara,36.21,"(43.134634, -78.856419)",8,UNYTS,168153,60892,2013,01,2013-08-01,304,0,0,1795
234878,08 (Aug),Oneida,17.94,"(43.149482, -75.361773)",8,Center for Donation and Transplant in New York,182453,32725,2013,01,2013-08-01,304,0,0,1795
467026,08 (Aug),Onondaga,30.03,"(43.065629, -76.168033)",8,Finger Lakes Donor Recovery Network,362786,108962,2013,01,2013-08-01,304,0,0,1795
107931,08 (Aug),Ontario,36.43,"(42.894571, -77.252045)",8,Finger Lakes Donor Recovery Network,83841,30544,2013,01,2013-08-01,304,0,0,1795
372813,08 (Aug),Orange,22.65,"(41.422459, -74.241929)",8,New York Organ Donor Network,289601,65582,2013,01,2013-08-01,304,0,0,1795
42883,08 (Aug),Orleans,7.92,"(43.248394, -78.218438)",8,UNYTS,33312,2639,2013,01,2013-08-01,304,0,0,1795
122109,08 (Aug),Oswego,27.19,"(43.39123, -76.31133)",8,Finger Lakes Donor Recovery Network,94854,25787,2013,01,2013-08-01,304,0,0,1795
62259,08 (Aug),Otsego,31.55,"(42.564852, -75.060334)",8,Center for Donation and Transplant in New York,48363,15258,2013,01,2013-08-01,304,0,0,1795
99710,08 (Aug),Putnam,29.24,"(41.41131, -73.717443)",8,New York Organ Donor Network,77455,22648,2013,01,2013-08-01,304,0,0,1795
2230722,08 (Aug),Queens,10.32,"(40.749338, -73.789673)",8,New York Organ Donor Network,1732825,178787,2013,01,2013-08-01,304,0,0,1795
159429,08 (Aug),Rensselaer,27.71,"(42.70098, -73.628669)",8,Center for Donation and Transplant in New York,123844,34323,2013,01,2013-08-01,304,0,0,1795
468730,08 (Aug),Richmond,14.64,"(40.566763, -74.148102)",8,New York Organ Donor Network,364109,53322,2013,01,2013-08-01,304,0,0,1795
311687,08 (Aug),Rockland,18.04,"(41.127287, -74.017033)",8,New York Organ Donor Network,242118,43681,2013,01,2013-08-01,304,0,0,1795
219607,08 (Aug),Saratoga,39.15,"(43.00894, -73.786779)",8,Center for Donation and Transplant in New York,170591,66780,2013,01,2013-08-01,304,0,0,1795
154727,08 (Aug),Schenectady,32.92,"(42.809233, -73.946838)",8,Center for Donation and Transplant in New York,120192,39562,2013,01,2013-08-01,304,0,0,1795
32749,08 (Aug),Schoharie,31.61,"(42.643426, -74.434606)",8,Center for Donation and Transplant in New York,25439,8040,2013,01,2013-08-01,304,0,0,1795
18343,08 (Aug),Schuyler,31.49,"(42.38593, -76.872032)",8,Finger Lakes Donor Recovery Network,14249,4487,2013,01,2013-08-01,304,0,0,1795
35251,08 (Aug),Seneca,15.97,"(42.833627, -76.82753)",8,Finger Lakes Donor Recovery Network,27383,4374,2013,01,2013-08-01,304,0,0,1795
98990,08 (Aug),Steuben,31.77,"(42.270053, -77.324618)",8,Finger Lakes Donor Recovery Network,76895,24431,2013,01,2013-08-01,304,0,0,1795
111944,08 (Aug),St Lawrence,24.33,"(44.689468, -75.242045)",8,Center for Donation and Transplant in New York,86958,21161,2013,01,2013-08-01,304,0,0,1795
1493350,08 (Aug),Suffolk,24.95,"(40.820237, -73.119032)",8,New York Organ Donor Network,1160034,289479,2013,01,2013-08-01,304,0,0,1795
77547,08 (Aug),Sullivan,22.09,"(41.705166, -74.711705)",8,Center for Donation and Transplant in New York,60239,13304,2013,01,2013-08-01,304,0,0,1795
51125,08 (Aug),Tioga,32.13,"(42.120252, -76.29595)",8,Center for Donation and Transplant in New York,39714,12759,2013,01,2013-08-01,304,0,0,1795
101564,08 (Aug),Tompkins,44.87,"(42.461024, -76.478784)",8,Finger Lakes Donor Recovery Network,78895,35403,2013,01,2013-08-01,304,0,0,1795
19378102,08 (Aug),TOTAL NYS,21.75,NA,8,NA,15052907,3273570,2013,01,2013-08-01,304,0,0,1795
182493,08 (Aug),Ulster,27.41,"(41.848374, -74.099412)",8,Center for Donation and Transplant in New York,141761,38859,2013,01,2013-08-01,304,0,0,1795
65707,08 (Aug),Warren,25.25,"(43.403024, -73.716044)",8,Center for Donation and Transplant in New York,51041,12890,2013,01,2013-08-01,304,0,0,1795
63216,08 (Aug),Washington,26.89,"(43.289513, -73.454761)",8,Center for Donation and Transplant in New York,49106,13203,2013,01,2013-08-01,304,0,0,1795
93772,08 (Aug),Wayne,25.78,"(43.144336, -77.117995)",8,Finger Lakes Donor Recovery Network,72842,18781,2013,01,2013-08-01,304,0,0,1795
949113,08 (Aug),Westchester,20.96,"(41.039278, -73.805386)",8,New York Organ Donor Network,737271,154559,2013,01,2013-08-01,304,0,0,1795
42155,08 (Aug),Wyoming,33.22,"(42.723641, -78.204473)",8,UNYTS,32746,10879,2013,01,2013-08-01,304,0,0,1795
25348,08 (Aug),Yates,31.53,"(42.634338, -77.078311)",8,Finger Lakes Donor Recovery Network,19690,6209,2013,01,2013-08-01,304,0,0,1795
304204,07 (Jul),Albany,26.86,"(42.678066, -73.814233)",7,Center for Donation and Transplant in New York,236306,63474,2013,01,2013-07-01,273,0,0,1764
48946,07 (Jul),Allegany,30.2,"(42.226801, -78.020567)",7,UNYTS,38021,11482,2013,01,2013-07-01,273,0,0,1764
1385108,07 (Jul),Bronx,10.94,"(40.85589, -73.868294)",7,New York Organ Donor Network,1075952,117696,2013,01,2013-07-01,273,0,0,1764
200600,07 (Jul),Broome,30.14,"(42.122015, -75.933191)",7,Center for Donation and Transplant in New York,155826,46959,2013,01,2013-07-01,273,0,0,1764
80317,07 (Jul),Cattauragus,35.71,"(42.224267, -78.606673)",7,UNYTS,62390,22278,2013,01,2013-07-01,273,0,0,1764
80026,07 (Jul),Cayuga,26.91,"(42.940095, -76.560755)",7,Finger Lakes Donor Recovery Network,62164,16730,2013,01,2013-07-01,273,0,0,1764
134905,07 (Jul),Chautauqua,34.26,"(42.246904, -79.315313)",7,UNYTS,104794,35902,2013,01,2013-07-01,273,0,0,1764
1493350,05 (May),Suffolk,24.55,"(40.820237, -73.119032)",5,New York Organ Donor Network,1160034,284763,2013,01,2013-05-01,212,0,0,1703
88830,07 (Jul),Chemung,34.19,"(42.116644, -76.812331)",7,Finger Lakes Donor Recovery Network,69003,23593,2013,01,2013-07-01,273,0,0,1764
50477,07 (Jul),Chenango,25.67,"(42.481798, -75.570013)",7,Finger Lakes Donor Recovery Network,39211,10065,2013,01,2013-07-01,273,0,0,1764
82128,07 (Jul),Clinton,30.73,"(44.731944, -73.548883)",7,Center for Donation and Transplant in New York,63797,19608,2013,01,2013-07-01,273,0,0,1764
63096,07 (Jul),Columbia,34,"(42.276913, -73.682168)",7,Center for Donation and Transplant in New York,49013,16665,2013,01,2013-07-01,273,0,0,1764
49336,07 (Jul),Cortland,31.51,"(42.597101, -76.143291)",7,Finger Lakes Donor Recovery Network,38324,12074,2013,01,2013-07-01,273,0,0,1764
47980,07 (Jul),Delaware,24.98,"(42.242972, -74.997944)",7,Center for Donation and Transplant in New York,37271,9309,2013,01,2013-07-01,273,0,0,1764
297488,07 (Jul),Dutchess,26.75,"(41.686216, -73.840468)",7,Center for Donation and Transplant in New York,231089,61823,2013,01,2013-07-01,273,0,0,1764
919040,07 (Jul),Erie,31.46,"(42.888143, -78.795544)",7,UNYTS,713910,224601,2013,01,2013-07-01,273,0,0,1764
39370,07 (Jul),Essex,33.44,"(44.166026, -73.685145)",7,Center for Donation and Transplant in New York,30583,10227,2013,01,2013-07-01,273,0,0,1764
51599,07 (Jul),Franklin,29.16,"(44.705699, -74.340621)",7,Center for Donation and Transplant in New York,40082,11687,2013,01,2013-07-01,273,0,0,1764
55531,07 (Jul),Fulton,25.98,"(43.06014, -74.331296)",7,Center for Donation and Transplant in New York,43136,11206,2013,01,2013-07-01,273,0,0,1764
60079,07 (Jul),Genesee,32.99,"(43.000121, -78.172679)",7,UNYTS,46669,15398,2013,01,2013-07-01,273,0,0,1764
49221,07 (Jul),Greene,31.48,"(42.298326, -73.973376)",7,Center for Donation and Transplant in New York,38235,12035,2013,01,2013-07-01,273,0,0,1764
4836,07 (Jul),Hamilton,33.88,"(43.618468, -74.395268)",7,Center for Donation and Transplant in New York,3757,1273,2013,01,2013-07-01,273,0,0,1764
64519,07 (Jul),Herkimer,29.73,"(43.070026, -74.994246)",7,Center for Donation and Transplant in New York,50118,14901,2013,01,2013-07-01,273,0,0,1764
116229,07 (Jul),Jefferson,34.29,"(44.019295, -75.898971)",7,Finger Lakes Donor Recovery Network,90287,30962,2013,01,2013-07-01,273,0,0,1764
2504700,07 (Jul),Kings,12.58,"(40.65642, -73.950691)",7,New York Organ Donor Network,1945651,244760,2013,01,2013-07-01,273,0,0,1764
27087,07 (Jul),Lewis,33.75,"(43.785537, -75.446296)",7,Finger Lakes Donor Recovery Network,21041,7102,2013,01,2013-07-01,273,0,0,1764
65393,07 (Jul),Livingston,30.4,"(42.763754, -77.765392)",7,Finger Lakes Donor Recovery Network,50797,15444,2013,01,2013-07-01,273,0,0,1764
73442,07 (Jul),Madison,29.32,"(42.986917, -75.720031)",7,Finger Lakes Donor Recovery Network,57050,16727,2013,01,2013-07-01,273,0,0,1764
744344,07 (Jul),Monroe,26.85,"(43.161748, -77.620143)",7,Finger Lakes Donor Recovery Network,578206,155257,2013,01,2013-07-01,273,0,0,1764
50219,07 (Jul),Montgomery,23.65,"(42.933637, -74.341972)",7,Center for Donation and Transplant in New York,39010,9227,2013,01,2013-07-01,273,0,0,1764
1339532,07 (Jul),Nassau,19.43,"(40.715749, -73.601185)",7,New York Organ Donor Network,1040548,202147,2013,01,2013-07-01,273,0,0,1764
1585873,07 (Jul),New York,27.86,"(40.726966, -74.005966)",7,New York Organ Donor Network,1231906,343180,2013,01,2013-07-01,273,0,0,1764
216469,07 (Jul),Niagara,36.02,"(43.134634, -78.856419)",7,UNYTS,168153,60567,2013,01,2013-07-01,273,0,0,1764
234878,07 (Jul),Oneida,17.81,"(43.149482, -75.361773)",7,Center for Donation and Transplant in New York,182453,32496,2013,01,2013-07-01,273,0,0,1764
467026,07 (Jul),Onondaga,29.84,"(43.065629, -76.168033)",7,Finger Lakes Donor Recovery Network,362786,108243,2013,01,2013-07-01,273,0,0,1764
107931,07 (Jul),Ontario,36.2,"(42.894571, -77.252045)",7,Finger Lakes Donor Recovery Network,83841,30347,2013,01,2013-07-01,273,0,0,1764
372813,07 (Jul),Orange,22.48,"(41.422459, -74.241929)",7,New York Organ Donor Network,289601,65103,2013,01,2013-07-01,273,0,0,1764
42883,07 (Jul),Orleans,7.89,"(43.248394, -78.218438)",7,UNYTS,33312,2628,2013,01,2013-07-01,273,0,0,1764
122109,07 (Jul),Oswego,27.03,"(43.39123, -76.31133)",7,Finger Lakes Donor Recovery Network,94854,25641,2013,01,2013-07-01,273,0,0,1764
62259,07 (Jul),Otsego,31.39,"(42.564852, -75.060334)",7,Center for Donation and Transplant in New York,48363,15182,2013,01,2013-07-01,273,0,0,1764
99710,07 (Jul),Putnam,29.01,"(41.41131, -73.717443)",7,New York Organ Donor Network,77455,22471,2013,01,2013-07-01,273,0,0,1764
2230722,07 (Jul),Queens,10.22,"(40.749338, -73.789673)",7,New York Organ Donor Network,1732825,177121,2013,01,2013-07-01,273,0,0,1764
159429,07 (Jul),Rensselaer,27.55,"(42.70098, -73.628669)",7,Center for Donation and Transplant in New York,123844,34113,2013,01,2013-07-01,273,0,0,1764
468730,07 (Jul),Richmond,14.54,"(40.566763, -74.148102)",7,New York Organ Donor Network,364109,52926,2013,01,2013-07-01,273,0,0,1764
311687,07 (Jul),Rockland,17.91,"(41.127287, -74.017033)",7,New York Organ Donor Network,242118,43360,2013,01,2013-07-01,273,0,0,1764
219607,07 (Jul),Saratoga,38.91,"(43.00894, -73.786779)",7,Center for Donation and Transplant in New York,170591,66373,2013,01,2013-07-01,273,0,0,1764
154727,07 (Jul),Schenectady,32.7,"(42.809233, -73.946838)",7,Center for Donation and Transplant in New York,120192,39301,2013,01,2013-07-01,273,0,0,1764
32749,07 (Jul),Schoharie,31.48,"(42.643426, -74.434606)",7,Center for Donation and Transplant in New York,25439,8007,2013,01,2013-07-01,273,0,0,1764
18343,07 (Jul),Schuyler,31.27,"(42.38593, -76.872032)",7,Finger Lakes Donor Recovery Network,14249,4456,2013,01,2013-07-01,273,0,0,1764
35251,07 (Jul),Seneca,15.87,"(42.833627, -76.82753)",7,Finger Lakes Donor Recovery Network,27383,4346,2013,01,2013-07-01,273,0,0,1764
98990,07 (Jul),Steuben,31.58,"(42.270053, -77.324618)",7,Finger Lakes Donor Recovery Network,76895,24282,2013,01,2013-07-01,273,0,0,1764
111944,07 (Jul),St Lawrence,24.33,"(44.689468, -75.242045)",7,Center for Donation and Transplant in New York,86958,21161,2013,01,2013-07-01,273,0,0,1764
1493350,07 (Jul),Suffolk,24.81,"(40.820237, -73.119032)",7,New York Organ Donor Network,1160034,287773,2013,01,2013-07-01,273,0,0,1764
77547,07 (Jul),Sullivan,21.94,"(41.705166, -74.711705)",7,Center for Donation and Transplant in New York,60239,13219,2013,01,2013-07-01,273,0,0,1764
51125,07 (Jul),Tioga,31.92,"(42.120252, -76.29595)",7,Center for Donation and Transplant in New York,39714,12678,2013,01,2013-07-01,273,0,0,1764
101564,07 (Jul),Tompkins,44.63,"(42.461024, -76.478784)",7,Finger Lakes Donor Recovery Network,78895,35211,2013,01,2013-07-01,273,0,0,1764
19378102,07 (Jul),TOTAL NYS,21.59,NA,7,NA,15052907,3250364,2013,01,2013-07-01,273,0,0,1764
182493,07 (Jul),Ulster,27.25,"(41.848374, -74.099412)",7,Center for Donation and Transplant in New York,141761,38635,2013,01,2013-07-01,273,0,0,1764
65707,07 (Jul),Warren,25.14,"(43.403024, -73.716044)",7,Center for Donation and Transplant in New York,51041,12833,2013,01,2013-07-01,273,0,0,1764
63216,07 (Jul),Washington,26.76,"(43.289513, -73.454761)",7,Center for Donation and Transplant in New York,49106,13142,2013,01,2013-07-01,273,0,0,1764
93772,07 (Jul),Wayne,25.61,"(43.144336, -77.117995)",7,Finger Lakes Donor Recovery Network,72842,18655,2013,01,2013-07-01,273,0,0,1764
949113,07 (Jul),Westchester,20.82,"(41.039278, -73.805386)",7,New York Organ Donor Network,737271,153475,2013,01,2013-07-01,273,0,0,1764
42155,07 (Jul),Wyoming,33.09,"(42.723641, -78.204473)",7,UNYTS,32746,10836,2013,01,2013-07-01,273,0,0,1764
25348,07 (Jul),Yates,31.43,"(42.634338, -77.078311)",7,Finger Lakes Donor Recovery Network,19690,6188,2013,01,2013-07-01,273,0,0,1764
304204,06 (Jun),Albany,26.72,"(42.678066, -73.814233)",6,Center for Donation and Transplant in New York,236306,63138,2013,01,2013-06-01,243,0,0,1734
48946,06 (Jun),Allegany,30.06,"(42.226801, -78.020567)",6,UNYTS,38021,11429,2013,01,2013-06-01,243,0,0,1734
1385108,06 (Jun),Bronx,10.83,"(40.85589, -73.868294)",6,New York Organ Donor Network,1075952,116560,2013,01,2013-06-01,243,0,0,1734
200600,06 (Jun),Broome,29.98,"(42.122015, -75.933191)",6,Center for Donation and Transplant in New York,155826,46715,2013,01,2013-06-01,243,0,0,1734
80317,06 (Jun),Cattauragus,35.71,"(42.224267, -78.606673)",6,UNYTS,62390,22278,2013,01,2013-06-01,243,0,0,1734
80026,06 (Jun),Cayuga,26.77,"(42.940095, -76.560755)",6,Finger Lakes Donor Recovery Network,62164,16643,2013,01,2013-06-01,243,0,0,1734
134905,06 (Jun),Chautauqua,34.09,"(42.246904, -79.315313)",6,UNYTS,104794,35723,2013,01,2013-06-01,243,0,0,1734
88830,06 (Jun),Chemung,33.97,"(42.116644, -76.812331)",6,Finger Lakes Donor Recovery Network,69003,23443,2013,01,2013-06-01,243,0,0,1734
50477,06 (Jun),Chenango,25.56,"(42.481798, -75.570013)",6,Finger Lakes Donor Recovery Network,39211,10023,2013,01,2013-06-01,243,0,0,1734
82128,06 (Jun),Clinton,30.6,"(44.731944, -73.548883)",6,Center for Donation and Transplant in New York,63797,19525,2013,01,2013-06-01,243,0,0,1734
63096,06 (Jun),Columbia,33.87,"(42.276913, -73.682168)",6,Center for Donation and Transplant in New York,49013,16603,2013,01,2013-06-01,243,0,0,1734
49336,06 (Jun),Cortland,31.38,"(42.597101, -76.143291)",6,Finger Lakes Donor Recovery Network,38324,12026,2013,01,2013-06-01,243,0,0,1734
47980,06 (Jun),Delaware,24.83,"(42.242972, -74.997944)",6,Center for Donation and Transplant in New York,37271,9254,2013,01,2013-06-01,243,0,0,1734
297488,06 (Jun),Dutchess,26.57,"(41.686216, -73.840468)",6,Center for Donation and Transplant in New York,231089,61389,2013,01,2013-06-01,243,0,0,1734
919040,06 (Jun),Erie,31.3,"(42.888143, -78.795544)",6,UNYTS,713910,223466,2013,01,2013-06-01,243,0,0,1734
39370,06 (Jun),Essex,33.28,"(44.166026, -73.685145)",6,Center for Donation and Transplant in New York,30583,10178,2013,01,2013-06-01,243,0,0,1734
51599,06 (Jun),Franklin,29.03,"(44.705699, -74.340621)",6,Center for Donation and Transplant in New York,40082,11636,2013,01,2013-06-01,243,0,0,1734
55531,06 (Jun),Fulton,25.86,"(43.06014, -74.331296)",6,Center for Donation and Transplant in New York,43136,11155,2013,01,2013-06-01,243,0,0,1734
60079,06 (Jun),Genesee,32.81,"(43.000121, -78.172679)",6,UNYTS,46669,15313,2013,01,2013-06-01,243,0,0,1734
49221,06 (Jun),Greene,31.3,"(42.298326, -73.973376)",6,Center for Donation and Transplant in New York,38235,11967,2013,01,2013-06-01,243,0,0,1734
4836,06 (Jun),Hamilton,33.67,"(43.618468, -74.395268)",6,Center for Donation and Transplant in New York,3757,1265,2013,01,2013-06-01,243,0,0,1734
64519,06 (Jun),Herkimer,29.58,"(43.070026, -74.994246)",6,Center for Donation and Transplant in New York,50118,14827,2013,01,2013-06-01,243,0,0,1734
116229,06 (Jun),Jefferson,34.07,"(44.019295, -75.898971)",6,Finger Lakes Donor Recovery Network,90287,30759,2013,01,2013-06-01,243,0,0,1734
2504700,06 (Jun),Kings,12.46,"(40.65642, -73.950691)",6,New York Organ Donor Network,1945651,242471,2013,01,2013-06-01,243,0,0,1734
27087,06 (Jun),Lewis,33.6,"(43.785537, -75.446296)",6,Finger Lakes Donor Recovery Network,21041,7069,2013,01,2013-06-01,243,0,0,1734
65393,06 (Jun),Livingston,30.29,"(42.763754, -77.765392)",6,Finger Lakes Donor Recovery Network,50797,15388,2013,01,2013-06-01,243,0,0,1734
73442,06 (Jun),Madison,29.17,"(42.986917, -75.720031)",6,Finger Lakes Donor Recovery Network,57050,16642,2013,01,2013-06-01,243,0,0,1734
744344,06 (Jun),Monroe,26.7,"(43.161748, -77.620143)",6,Finger Lakes Donor Recovery Network,578206,154360,2013,01,2013-06-01,243,0,0,1734
50219,06 (Jun),Montgomery,23.55,"(42.933637, -74.341972)",6,Center for Donation and Transplant in New York,39010,9185,2013,01,2013-06-01,243,0,0,1734
1339532,06 (Jun),Nassau,19.32,"(40.715749, -73.601185)",6,New York Organ Donor Network,1040548,201073,2013,01,2013-06-01,243,0,0,1734
1585873,06 (Jun),New York,27.68,"(40.726966, -74.005966)",6,New York Organ Donor Network,1231906,340962,2013,01,2013-06-01,243,0,0,1734
216469,06 (Jun),Niagara,35.85,"(43.134634, -78.856419)",6,UNYTS,168153,60289,2013,01,2013-06-01,243,0,0,1734
234878,06 (Jun),Oneida,17.7,"(43.149482, -75.361773)",6,Center for Donation and Transplant in New York,182453,32301,2013,01,2013-06-01,243,0,0,1734
467026,06 (Jun),Onondaga,29.68,"(43.065629, -76.168033)",6,Finger Lakes Donor Recovery Network,362786,107672,2013,01,2013-06-01,243,0,0,1734
107931,06 (Jun),Ontario,36,"(42.894571, -77.252045)",6,Finger Lakes Donor Recovery Network,83841,30181,2013,01,2013-06-01,243,0,0,1734
372813,06 (Jun),Orange,22.33,"(41.422459, -74.241929)",6,New York Organ Donor Network,289601,64679,2013,01,2013-06-01,243,0,0,1734
42883,06 (Jun),Orleans,7.87,"(43.248394, -78.218438)",6,UNYTS,33312,2623,2013,01,2013-06-01,243,0,0,1734
122109,06 (Jun),Oswego,26.9,"(43.39123, -76.31133)",6,Finger Lakes Donor Recovery Network,94854,25516,2013,01,2013-06-01,243,0,0,1734
62259,06 (Jun),Otsego,31.27,"(42.564852, -75.060334)",6,Center for Donation and Transplant in New York,48363,15123,2013,01,2013-06-01,243,0,0,1734
99710,06 (Jun),Putnam,28.81,"(41.41131, -73.717443)",6,New York Organ Donor Network,77455,22316,2013,01,2013-06-01,243,0,0,1734
2230722,06 (Jun),Queens,10.14,"(40.749338, -73.789673)",6,New York Organ Donor Network,1732825,175696,2013,01,2013-06-01,243,0,0,1734
159429,06 (Jun),Rensselaer,27.39,"(42.70098, -73.628669)",6,Center for Donation and Transplant in New York,123844,33922,2013,01,2013-06-01,243,0,0,1734
468730,06 (Jun),Richmond,14.44,"(40.566763, -74.148102)",6,New York Organ Donor Network,364109,52594,2013,01,2013-06-01,243,0,0,1734
311687,06 (Jun),Rockland,17.8,"(41.127287, -74.017033)",6,New York Organ Donor Network,242118,43099,2013,01,2013-06-01,243,0,0,1734
219607,06 (Jun),Saratoga,38.74,"(43.00894, -73.786779)",6,Center for Donation and Transplant in New York,170591,66083,2013,01,2013-06-01,243,0,0,1734
154727,06 (Jun),Schenectady,32.49,"(42.809233, -73.946838)",6,Center for Donation and Transplant in New York,120192,39055,2013,01,2013-06-01,243,0,0,1734
32749,06 (Jun),Schoharie,31.36,"(42.643426, -74.434606)",6,Center for Donation and Transplant in New York,25439,7978,2013,01,2013-06-01,243,0,0,1734
18343,06 (Jun),Schuyler,31.19,"(42.38593, -76.872032)",6,Finger Lakes Donor Recovery Network,14249,4444,2013,01,2013-06-01,243,0,0,1734
